schema,table,column,type,length_or_precision,nullable,default_value
gold,stock_metrics_new,change_1m,numeric,"",YES,
gold,stock_metrics_new,change_3m,numeric,"",YES,
gold,stock_metrics_new,change_ytd,numeric,"",YES,
gold,stock_metrics_new,rsi_14,double precision,53,YES,
gold,stock_metrics_new,macd_line,numeric,"",YES,
gold,stock_metrics_new,macd_signal,numeric,"",YES,
gold,stock_metrics_new,macd_hist,double precision,53,YES,
gold,stock_metrics_new,sma_50,double precision,53,YES,
gold,stock_metrics_new,sma_200,double precision,53,YES,
gold,stock_metrics_new,stoch_k,numeric,"",YES,
gold,stock_metrics_new,stoch_d,numeric,"",YES,
gold,stock_metrics_new,adx,numeric,"",YES,
gold,stock_metrics_new,adx_plus_di,numeric,"",YES,
gold,stock_metrics_new,adx_minus_di,numeric,"",YES,
gold,stock_metrics_new,psar,numeric,"",YES,
gold,stock_metrics_new,psar_direction,character varying,"",YES,
gold,stock_metrics_new,atr_14,double precision,53,YES,
gold,stock_metrics_new,volatility_21d,double precision,53,YES,
gold,stock_metrics_new,volume_sma_20,double precision,53,YES,
gold,stock_metrics_new,volume_ratio,double precision,53,YES,
gold,stock_metrics_new,sma_5,numeric,"",YES,
gold,stock_metrics_new,sma_10,numeric,"",YES,
gold,stock_metrics_new,sma_20,numeric,"",YES,
gold,stock_metrics_new,ema_12,numeric,"",YES,
gold,stock_metrics_new,ema_26,numeric,"",YES,
gold,stock_metrics_new,price_vs_sma5_pct,numeric,"",YES,
gold,stock_metrics_new,price_vs_sma20_pct,numeric,"",YES,
gold,stock_metrics_new,price_vs_sma50_pct,numeric,"",YES,
gold,stock_metrics_new,price_vs_sma200_pct,numeric,"",YES,
gold,stock_metrics_new,ma_cross_signal,character varying,"",YES,
gold,stock_metrics_new,volume_sma_50,numeric,"",YES,
gold,stock_metrics_new,relative_volume,numeric,"",YES,
gold,stock_metrics_new,atr_14_pct,numeric,"",YES,
gold,stock_metrics_new,volatility_20d,numeric,"",YES,
gold,stock_metrics_new,volatility_50d,numeric,"",YES,
gold,stock_metrics_new,bb_upper,numeric,"",YES,
gold,stock_metrics_new,bb_middle,numeric,"",YES,
gold,stock_metrics_new,bb_lower,numeric,"",YES,
gold,stock_metrics_new,bb_width,numeric,"",YES,
gold,stock_metrics_new,bb_position,numeric,"",YES,
gold,stock_metrics_new,bb_squeeze,boolean,"",YES,
gold,stock_metrics_new,rsi_5,numeric,"",YES,
gold,stock_metrics_new,rsi_9,numeric,"",YES,
gold,stock_metrics_new,rsi_21,numeric,"",YES,
gold,stock_metrics_new,rsi_trend,character varying,"",YES,
gold,stock_metrics_new,rsi_divergence,character varying,"",YES,
gold,stock_metrics_new,macd_cross,character varying,"",YES,
gold,stock_metrics_new,stochastic_k,numeric,"",YES,
gold,stock_metrics_new,stochastic_d,numeric,"",YES,
gold,stock_metrics_new,stoch_oversold,boolean,"",YES,
gold,stock_metrics_new,stoch_overbought,boolean,"",YES,
gold,stock_metrics_new,adx_trend,character varying,"",YES,
gold,stock_metrics_new,plus_di,numeric,"",YES,
gold,stock_metrics_new,minus_di,numeric,"",YES,
gold,stock_metrics_new,pivot_point,numeric,"",YES,
gold,stock_metrics_new,support_1,numeric,"",YES,
gold,stock_metrics_new,support_2,numeric,"",YES,
gold,stock_metrics_new,resistance_1,numeric,"",YES,
gold,stock_metrics_new,resistance_2,numeric,"",YES,
gold,stock_metrics_new,obv,numeric,"",YES,
gold,stock_metrics_new,obv_trend,character varying,"",YES,
gold,stock_metrics_new,mfi_14,numeric,"",YES,
gold,stock_metrics_new,beta,double precision,53,YES,
gold,stock_metrics_new,implied_volatility,double precision,53,YES,
gold,stock_metrics_new,sharpe_ratio,double precision,53,YES,
gold,stock_metrics_new,relative_vol_10d,double precision,53,YES,
gold,stock_metrics_new,rel_strength_sp500,double precision,53,YES,
gold,stock_metrics_new,rel_strength_sector,double precision,53,YES,
gold,stock_metrics_new,dist_from_52w_high,double precision,53,YES,
gold,stock_metrics_new,dist_from_ytd_high,double precision,53,YES,
gold,stock_metrics_new,dist_from_ytd_low,double precision,53,YES,
gold,stock_metrics_new,pe_ratio_ttm,double precision,53,YES,
gold,stock_metrics_new,ps_ratio,double precision,53,YES,
gold,stock_metrics_new,eps_growth_qbq,double precision,53,YES,
gold,stock_metrics_new,debt_to_equity,double precision,53,YES,
gold,stock_metrics_new,free_cash_flow,double precision,53,YES,
gold,stock_metrics_new,prophet_forecast,double precision,53,YES,
gold,stock_metrics_new,pe_ratio,numeric,"",YES,
gold,stock_metrics_new,pb_ratio,numeric,"",YES,
gold,stock_metrics_new,ev_ebitda,numeric,"",YES,
gold,stock_metrics_new,earnings_surprise,numeric,"",YES,
gold,stock_metrics_new,earnings_date,date,"",YES,
gold,stock_metrics_new,body_size,numeric,"",YES,
gold,stock_metrics_new,upper_shadow,numeric,"",YES,
gold,stock_metrics_new,lower_shadow,numeric,"",YES,
gold,stock_metrics_new,candle_type,character varying,"",YES,
gold,stock_metrics_new,gap_up,boolean,"",YES,
gold,stock_metrics_new,gap_down,boolean,"",YES,
gold,stock_metrics_new,candlestick_pattern,character varying,"",YES,
gold,stock_metrics_new,candlestick_sentiment,double precision,53,YES,
gold,stock_metrics_new,golden_cross,boolean,"",YES,
gold,stock_metrics_new,death_cross,boolean,"",YES,
gold,stock_metrics_new,above_sma_200,boolean,"",YES,
gold,stock_metrics_new,breakout_sma20,boolean,"",YES,
gold,stock_metrics_new,breakdown_sma20,boolean,"",YES,
gold,stock_metrics_new,mean_reversion,boolean,"",YES,
gold,stock_metrics_new,momentum_buy,boolean,"",YES,
gold,stock_metrics_new,momentum_sell,boolean,"",YES,
gold,stock_metrics_new,cond_price_up,boolean,"",YES,
gold,stock_metrics_new,cond_price_down,boolean,"",YES,
gold,stock_metrics_new,cond_gap_up,boolean,"",YES,
gold,stock_metrics_new,cond_gap_down,boolean,"",YES,
gold,stock_metrics_new,cond_high_volume,boolean,"",YES,
gold,stock_metrics_new,cond_low_volume,boolean,"",YES,
gold,stock_metrics_new,cond_volume_spike,boolean,"",YES,
gold,stock_metrics_new,cond_rsi_oversold,boolean,"",YES,
gold,stock_metrics_new,cond_rsi_overbought,boolean,"",YES,
gold,stock_metrics_new,cond_rsi_bullish,boolean,"",YES,
gold,stock_metrics_new,cond_rsi_bearish,boolean,"",YES,
gold,stock_metrics_new,cond_rsi_below_25,boolean,"",YES,
gold,stock_metrics_new,cond_rsi_below_40,boolean,"",YES,
gold,stock_metrics_new,cond_rsi_below_45,boolean,"",YES,
gold,stock_metrics_new,cond_above_sma20,boolean,"",YES,
gold,stock_metrics_new,cond_below_sma20,boolean,"",YES,
gold,stock_metrics_new,cond_above_sma50,boolean,"",YES,
gold,stock_metrics_new,cond_below_sma50,boolean,"",YES,
gold,stock_metrics_new,cond_above_sma200,boolean,"",YES,
gold,stock_metrics_new,cond_below_sma200,boolean,"",YES,
gold,stock_metrics_new,cond_golden_cross,boolean,"",YES,
gold,stock_metrics_new,cond_death_cross,boolean,"",YES,
gold,stock_metrics_new,cond_above_bb,boolean,"",YES,
gold,stock_metrics_new,cond_below_bb,boolean,"",YES,
gold,stock_metrics_new,cond_bb_squeeze,boolean,"",YES,
gold,stock_metrics_new,cond_macd_bullish,boolean,"",YES,
gold,stock_metrics_new,cond_macd_bearish,boolean,"",YES,
gold,stock_metrics_new,cond_stoch_oversold,boolean,"",YES,
gold,stock_metrics_new,cond_stoch_overbought,boolean,"",YES,
gold,stock_metrics_new,cond_strong_trend,boolean,"",YES,
gold,stock_metrics_new,cond_bullish_divergence,boolean,"",YES,
gold,stock_metrics_new,cond_bearish_divergence,boolean,"",YES,
gold,stock_metrics_new,s001_high_vol_pullback,boolean,"",YES,
gold,stock_metrics_new,s002_oversold_bounce,boolean,"",YES,
gold,stock_metrics_new,s003_rsi_divergence,boolean,"",YES,
gold,stock_metrics_new,s007_3day_monday,boolean,"",YES,
gold,stock_metrics_new,s009_extreme_rsi_vol,boolean,"",YES,
gold,stock_metrics_new,s012_tech_momentum,boolean,"",YES,
gold,stock_metrics_new,hit_rate_1d,double precision,53,YES,
gold,stock_metrics_new,hit_rate_7d,double precision,53,YES,
gold,stock_metrics_new,data_quality_score,integer,32,YES,
gold,stock_metrics_new,created_at,timestamp without time zone,"",YES,now()
gold,stock_metrics_new,updated_at,timestamp without time zone,"",YES,now()
gold,strategy_backtest_runs,run_id,uuid,"",NO,gen_random_uuid()
gold,strategy_backtest_runs,strategy_id,character varying,50,NO,
gold,strategy_backtest_runs,run_number,integer,32,NO,
gold,strategy_backtest_runs,run_by,character varying,50,YES,'research-agent'::character varying
gold,strategy_backtest_runs,is_start,date,"",NO,
gold,strategy_backtest_runs,is_end,date,"",NO,
gold,strategy_backtest_runs,oos_start,date,"",NO,
gold,strategy_backtest_runs,oos_end,date,"",NO,
gold,strategy_backtest_runs,sharpe_is,numeric,8,YES,
gold,strategy_backtest_runs,returns_is,numeric,8,YES,
gold,strategy_backtest_runs,max_drawdown_is,numeric,8,YES,
gold,strategy_backtest_runs,trade_count_is,integer,32,YES,
gold,strategy_backtest_runs,win_rate_is,numeric,6,YES,
gold,strategy_backtest_runs,turnover_is,numeric,8,YES,
gold,strategy_backtest_runs,sharpe_oos,numeric,8,YES,
gold,strategy_backtest_runs,returns_oos,numeric,8,YES,
gold,strategy_backtest_runs,max_drawdown_oos,numeric,8,YES,
gold,strategy_backtest_runs,trade_count_oos,integer,32,YES,
gold,strategy_backtest_runs,win_rate_oos,numeric,6,YES,
gold,strategy_backtest_runs,turnover_oos,numeric,8,YES,
gold,strategy_backtest_runs,cvar_95_oos,numeric,8,YES,
gold,strategy_backtest_runs,max_single_asset_exposure,numeric,6,YES,
gold,strategy_backtest_runs,passed_max_drawdown,boolean,"",YES,
gold,strategy_backtest_runs,passed_sharpe_oos,boolean,"",YES,
gold,strategy_backtest_runs,passed_trade_count,boolean,"",YES,
gold,strategy_backtest_runs,passed_turnover,boolean,"",YES,
gold,strategy_backtest_runs,passed_cvar,boolean,"",YES,
gold,strategy_backtest_runs,all_risk_gates_passed,boolean,"",YES,
gold,strategy_backtest_runs,parameters_used,jsonb,"",YES,'{}'::jsonb
gold,strategy_backtest_runs,notes,text,"",YES,
gold,strategy_backtest_runs,created_at,timestamp without time zone,"",YES,now()
gold,strategy_backtest_runs,annual_pnl_2024,numeric,"",YES,
gold,strategy_backtest_runs,annual_pnl_2025,numeric,"",YES,
gold,strategy_backtest_runs,annual_pnl_2026,numeric,"",YES,
gold,strategy_backtest_runs,bull_sharpe,numeric,"",YES,
gold,strategy_backtest_runs,bear_sharpe,numeric,"",YES,
gold,strategy_backtest_runs,bull_n,integer,32,YES,
gold,strategy_backtest_runs,bear_n,integer,32,YES,
gold,strategy_backtest_trades,trade_id,uuid,"",NO,gen_random_uuid()
gold,strategy_backtest_trades,run_id,uuid,"",NO,
gold,strategy_backtest_trades,strategy_id,character varying,50,NO,
gold,strategy_backtest_trades,ticker,character varying,20,NO,
gold,strategy_backtest_trades,period,character varying,5,NO,
gold,strategy_backtest_trades,entry_date,date,"",NO,
gold,strategy_backtest_trades,exit_date,date,"",YES,
gold,strategy_backtest_trades,entry_price,numeric,18,NO,
gold,strategy_backtest_trades,exit_price,numeric,18,YES,
gold,strategy_backtest_trades,pnl_pct,numeric,10,YES,
gold,strategy_backtest_trades,holding_days,integer,32,YES,
gold,strategy_backtest_trades,exit_reason,character varying,50,YES,
gold,strategy_backtest_trades,signal_score,numeric,6,YES,
gold,strategy_backtest_trades,created_at,timestamp without time zone,"",YES,now()
gold,strategy_backtests,strategy_id,smallint,16,NO,
gold,strategy_backtests,run_date,date,"",NO,
gold,strategy_backtests,sharpe,double precision,53,YES,
gold,strategy_backtests,calmar,double precision,53,YES,
gold,strategy_backtests,max_dd,double precision,53,YES,
gold,strategy_backtests,win_rate,double precision,53,YES,
gold,strategy_backtests,n_trades,integer,32,YES,
gold,strategy_backtests,period_start,date,"",YES,
gold,strategy_backtests,period_end,date,"",YES,
gold,strategy_configs,id,integer,32,NO,nextval('gold.strategy_configs_id_seq'::regclass)
gold,strategy_configs,strategy_id,character varying,50,YES,
gold,strategy_configs,config_key,character varying,100,NO,
gold,strategy_configs,config_value,jsonb,"",YES,
gold,strategy_configs,description,text,"",YES,
gold,strategy_configs,updated_at,timestamp without time zone,"",YES,now()
gold,strategy_definitions,id,integer,32,NO,nextval('gold.strategy_definitions_id_seq'::regclass)
gold,strategy_definitions,strategy_id,text,"",NO,
gold,strategy_definitions,strategy_name,text,"",YES,
gold,strategy_definitions,strategy_type,text,"",YES,
gold,strategy_definitions,description,text,"",YES,
gold,strategy_definitions,parameters,jsonb,"",YES,
gold,strategy_definitions,created_at,timestamp with time zone,"",YES,now()
gold,strategy_definitions,updated_at,timestamp with time zone,"",YES,now()
gold,strategy_definitions,execution_mode,text,"",YES,'PAPER_TRADING'::text
gold,strategy_definitions,status,text,"",YES,'active'::text
gold,strategy_performance_log,id,integer,32,NO,nextval('gold.strategy_performance_log_id_seq'::regclass)
gold,strategy_performance_log,strategy_id,character varying,50,NO,
gold,strategy_performance_log,log_date,date,"",NO,
gold,strategy_performance_log,daily_pnl,numeric,18,YES,
gold,strategy_performance_log,daily_pnl_pct,numeric,8,YES,
gold,strategy_performance_log,cumulative_pnl,numeric,18,YES,
gold,strategy_performance_log,open_positions,integer,32,YES,
gold,strategy_performance_log,signals_fired,integer,32,YES,
gold,strategy_performance_log,in_market_capital,numeric,18,YES,
gold,strategy_performance_log,notes,text,"",YES,
gold,strategy_performance_log,created_at,timestamp without time zone,"",YES,now()
gold,strategy_qa_reviews,review_id,uuid,"",NO,gen_random_uuid()
gold,strategy_qa_reviews,strategy_id,character varying,50,NO,
gold,strategy_qa_reviews,run_id,uuid,"",YES,
gold,strategy_qa_reviews,reviewed_by,character varying,50,YES,'qa-agent'::character varying
gold,strategy_qa_reviews,decision,character varying,20,NO,
gold,strategy_qa_reviews,conviction_score,numeric,4,YES,
gold,strategy_qa_reviews,sharpe_stability,numeric,4,YES,
gold,strategy_qa_reviews,trade_count_score,numeric,4,YES,
gold,strategy_qa_reviews,drawdown_score,numeric,4,YES,
gold,strategy_qa_reviews,regime_score,numeric,4,YES,
gold,strategy_qa_reviews,failed_gates,ARRAY,"",YES,
gold,strategy_qa_reviews,passed_gates,ARRAY,"",YES,
gold,strategy_qa_reviews,warnings,ARRAY,"",YES,
gold,strategy_qa_reviews,full_comment,text,"",YES,
gold,strategy_qa_reviews,reviewed_at,timestamp without time zone,"",YES,now()
gold,strategy_registry,strategy_id,character varying,50,NO,
gold,strategy_registry,name,character varying,200,NO,
gold,strategy_registry,asset_class,character varying,20,NO,
gold,strategy_registry,universe_tickers,ARRAY,"",NO,
gold,strategy_registry,frequency,character varying,20,YES,'daily'::character varying
gold,strategy_registry,execution_mode,character varying,20,YES,'SIMULATION'::character varying
gold,strategy_registry,status,character varying,20,YES,'paper'::character varying
gold,strategy_registry,sharpe_oos,numeric,8,YES,
gold,strategy_registry,max_drawdown_oos,numeric,8,YES,
gold,strategy_registry,trade_count_oos,integer,32,YES,
gold,strategy_registry,win_rate_oos,numeric,6,YES,
gold,strategy_registry,conviction_score,numeric,4,YES,
gold,strategy_registry,assigned_capital,numeric,18,YES,10000
gold,strategy_registry,in_market_capital,numeric,18,YES,0
gold,strategy_registry,approved_by,character varying,50,YES,
gold,strategy_registry,approved_at,timestamp without time zone,"",YES,
gold,strategy_registry,deployed_at,timestamp without time zone,"",YES,
gold,strategy_registry,last_signal_at,timestamp without time zone,"",YES,
gold,strategy_registry,retired_at,timestamp without time zone,"",YES,
gold,strategy_registry,retirement_reason,text,"",YES,
gold,strategy_registry,signal_logic,text,"",YES,
gold,strategy_registry,exit_logic,text,"",YES,
gold,strategy_registry,signal_file_path,text,"",YES,
gold,strategy_registry,created_at,timestamp without time zone,"",YES,now()
gold,strategy_registry,updated_at,timestamp without time zone,"",YES,now()
gold,strategy_research,strategy_id,character varying,50,NO,
gold,strategy_research,name,character varying,200,NO,
gold,strategy_research,thesis,text,"",YES,
gold,strategy_research,asset_class,character varying,20,NO,
gold,strategy_research,universe_tickers,ARRAY,"",NO,
gold,strategy_research,entry_logic,text,"",YES,
gold,strategy_research,exit_logic,text,"",YES,
gold,strategy_research,position_sizing,jsonb,"",YES,'{}'::jsonb
gold,strategy_research,frequency,character varying,20,YES,'daily'::character varying
gold,strategy_research,generation,integer,32,YES,1
gold,strategy_research,parent_strategy_id,character varying,50,YES,
gold,strategy_research,source,character varying,50,YES,'research-agent'::character varying
gold,strategy_research,status,character varying,30,YES,'pending'::character varying
gold,strategy_research,rejection_reason,text,"",YES,
gold,strategy_research,rejection_flags,ARRAY,"",YES,
gold,strategy_research,kanban_task_id,character varying,100,YES,
gold,strategy_research,created_at,timestamp without time zone,"",YES,now()
gold,strategy_research,updated_at,timestamp without time zone,"",YES,now()
gold,strategy_risk_reviews,review_id,uuid,"",NO,gen_random_uuid()
gold,strategy_risk_reviews,strategy_id,character varying,50,NO,
gold,strategy_risk_reviews,run_id,uuid,"",YES,
gold,strategy_risk_reviews,reviewed_by,character varying,50,YES,'risk-agent'::character varying
gold,strategy_risk_reviews,decision,character varying,20,NO,
gold,strategy_risk_reviews,risk_score,numeric,4,YES,
gold,strategy_risk_reviews,failed_gates,ARRAY,"",YES,
gold,strategy_risk_reviews,passed_gates,ARRAY,"",YES,
gold,strategy_risk_reviews,suggested_fixes,text,"",YES,
gold,strategy_risk_reviews,full_comment,text,"",YES,
gold,strategy_risk_reviews,reviewed_at,timestamp without time zone,"",YES,now()
gold,strategy_signal_criteria,id,integer,32,NO,nextval('gold.strategy_signal_criteria_id_seq'::regclass)
gold,strategy_signal_criteria,strategy_id,character varying,50,NO,
gold,strategy_signal_criteria,signal_type,character varying,10,NO,
gold,strategy_signal_criteria,criterion_name,character varying,50,NO,
gold,strategy_signal_criteria,operator,character varying,5,NO,
gold,strategy_signal_criteria,threshold,numeric,"",NO,
gold,strategy_signal_criteria,logic_mode,character varying,10,NO,
gold,strategy_signal_criteria,logic_threshold,integer,32,YES,
gold,strategy_signal_criteria,created_at,timestamp without time zone,"",YES,now()
gold,strategy_signals,date,date,"",NO,
gold,strategy_signals,strategy_id,smallint,16,NO,
gold,strategy_signals,strategy_name,character varying,50,YES,
gold,strategy_signals,signal,smallint,16,YES,
gold,strategy_signals,position_size,double precision,53,YES,
gold,strategy_signals,regime,character varying,10,YES,
gold,strategy_signals,confidence,double precision,53,YES,
gold,strategy_signals,active,boolean,"",YES,
gold,strategy_signals,computed_at,timestamp without time zone,"",YES,now()
gold,strategy_templates,id,integer,32,NO,nextval('gold.strategy_templates_id_seq'::regclass)
gold,strategy_templates,template_id,character varying,50,NO,
gold,strategy_templates,name,character varying,200,YES,
gold,strategy_templates,description,text,"",YES,
gold,strategy_templates,asset_class,character varying,50,YES,
gold,strategy_templates,category,character varying,50,YES,
gold,strategy_templates,default_params,jsonb,"",YES,
gold,strategy_templates,required_data,jsonb,"",YES,
gold,strategy_templates,created_at,timestamp without time zone,"",YES,now()
gold,strategy_templates,updated_at,timestamp without time zone,"",YES,now()
gold,strategy_thresholds,id,integer,32,NO,nextval('gold.strategy_thresholds_id_seq'::regclass)
gold,strategy_thresholds,strategy_id,character varying,50,YES,
gold,strategy_thresholds,metric_name,character varying,100,NO,
gold,strategy_thresholds,min_value,numeric,18,YES,
gold,strategy_thresholds,max_value,numeric,18,YES,
gold,strategy_thresholds,trigger_action,character varying,50,YES,
gold,strategy_thresholds,updated_at,timestamp without time zone,"",YES,now()
gold,strategy_ticker_scores,id,integer,32,NO,nextval('gold.strategy_ticker_scores_id_seq'::regclass)
gold,strategy_ticker_scores,strategy_id,character varying,50,NO,
gold,strategy_ticker_scores,ticker,character varying,20,NO,
gold,strategy_ticker_scores,score,numeric,5,YES,
gold,strategy_ticker_scores,signal_action,character varying,10,YES,
gold,strategy_ticker_scores,entry_score,numeric,5,YES,
gold,strategy_ticker_scores,exit_score,numeric,5,YES,
gold,strategy_ticker_scores,criteria_met,jsonb,"",YES,'{}'::jsonb
gold,strategy_ticker_scores,position_status,character varying,20,YES,'NONE'::character varying
gold,strategy_ticker_scores,deployed_at,timestamp without time zone,"",YES,now()
gold,strategy_ticker_scores,updated_at,timestamp without time zone,"",YES,now()
gold,strategy_universes,id,integer,32,NO,nextval('gold.strategy_universes_id_seq'::regclass)
gold,strategy_universes,strategy_id,character varying,50,NO,
gold,strategy_universes,ticker,character varying,20,NO,
gold,strategy_universes,is_active,boolean,"",YES,true
gold,strategy_universes,added_at,timestamp without time zone,"",YES,now()
gold,strategy_universes,removed_at,timestamp without time zone,"",YES,
gold,sue_scores,id,integer,32,NO,nextval('gold.sue_scores_id_seq'::regclass)
gold,sue_scores,ticker,character varying,20,NO,
gold,sue_scores,report_date,date,"",NO,
gold,sue_scores,fiscal_quarter,character varying,10,YES,
gold,sue_scores,actual_eps,numeric,10,YES,
gold,sue_scores,estimate_eps,numeric,10,YES,
gold,sue_scores,surprise_pct,numeric,10,YES,
gold,sue_scores,eps_change,numeric,10,YES,
gold,sue_scores,expected_eps,numeric,10,YES,
gold,sue_scores,sue,numeric,10,YES,
gold,sue_scores,sue_decile,integer,32,YES,
gold,sue_scores,sue_category,character varying,20,YES,
gold,sue_scores,calculated_at,timestamp without time zone,"",YES,now()
gold,sync_schedules,id,integer,32,NO,nextval('gold.sync_schedules_id_seq'::regclass)
gold,sync_schedules,component,character varying,50,YES,
gold,sync_schedules,frequency,character varying,20,YES,'1hr'::character varying
gold,sync_schedules,last_run,timestamp without time zone,"",YES,
gold,sync_schedules,is_active,boolean,"",YES,true
gold,sync_schedules,schedule_cron,character varying,50,YES,
gold,sync_schedules,status,character varying,20,YES,'active'::character varying
gold,system_config,id,integer,32,NO,nextval('gold.system_config_id_seq'::regclass)
gold,system_config,component,character varying,50,NO,
gold,system_config,key,character varying,100,NO,
gold,system_config,value,text,"",YES,
gold,system_config,value_type,character varying,20,YES,
gold,system_config,description,text,"",YES,
gold,system_config,is_active,boolean,"",YES,true
gold,system_config,updated_by,character varying,100,YES,
gold,system_config,updated_at,timestamp without time zone,"",YES,now()
gold,trade_executions,id,integer,32,NO,nextval('gold.trade_executions_id_seq'::regclass)
gold,trade_executions,strategy_id,character varying,100,YES,
gold,trade_executions,ticker,character varying,20,YES,
gold,trade_executions,execution_mode,character varying,20,YES,
gold,trade_executions,order_type,character varying,20,YES,
gold,trade_executions,side,character varying,10,YES,
gold,trade_executions,quantity,integer,32,YES,
gold,trade_executions,price,numeric,"",YES,
gold,trade_executions,ibkr_order_id,character varying,50,YES,
gold,trade_executions,status,character varying,50,YES,
gold,trade_executions,executed_at,timestamp without time zone,"",YES,now()
gold,trade_executions,entry_price,numeric,20,YES,
gold,trade_executions,exit_price,numeric,20,YES,
gold,trade_executions,pnl,numeric,20,YES,
gold,trade_executions,pnl_pct,numeric,10,YES,
gold,v_agent_activity_feed,agent_name,character varying,50,YES,
gold,v_agent_activity_feed,event_type,character varying,100,YES,
gold,v_agent_activity_feed,payload,jsonb,"",YES,
gold,v_agent_activity_feed,detail,text,"",YES,
gold,v_agent_activity_feed,strategy_id,text,"",YES,
gold,v_agent_activity_feed,instrument,text,"",YES,
gold,v_agent_activity_feed,ts,timestamp with time zone,"",YES,
gold,v_agent_completed_work,work_type,text,"",YES,
gold,v_agent_completed_work,strategy_id,character varying,50,YES,
gold,v_agent_completed_work,processed_by,character varying,50,YES,
gold,v_agent_completed_work,processing_status,character varying,20,YES,
gold,v_agent_completed_work,conviction_score,numeric,4,YES,
gold,v_agent_completed_work,processed_at,timestamp without time zone,"",YES,
gold,v_agent_gold_layer_status,state,text,"",YES,
gold,v_agent_gold_layer_status,refreshed_at,timestamp without time zone,"",YES,
gold,v_agent_gold_layer_status,hours_since_refresh,numeric,"",YES,
gold,v_agent_gold_layer_status,sources_ok,bigint,64,YES,
gold,v_agent_gold_layer_status,sources_failed,bigint,64,YES,
gold,v_agent_gold_layer_status,locked_since,timestamp with time zone,"",YES,
gold,v_agent_gold_layer_status,notes,text,"",YES,
gold,v_agent_pending_work,domain,character varying,20,YES,
gold,v_agent_pending_work,target_agent,character varying,50,YES,
gold,v_agent_pending_work,strategy_id,character varying,50,YES,
gold,v_agent_pending_work,work_status,character varying,30,YES,
gold,v_agent_pending_work,strategy_name,character varying,200,YES,
gold,v_agent_pending_work,created_at,timestamp without time zone,"",YES,
gold,v_agent_pending_work,updated_at,timestamp without time zone,"",YES,
gold,v_agent_workflows,strategy_id,character varying,50,YES,
gold,v_agent_workflows,name,character varying,200,YES,
gold,v_agent_workflows,workflow_status,character varying,30,YES,
gold,v_agent_workflows,assigned_to,character varying,50,YES,
gold,v_agent_workflows,workflow_result,text,"",YES,
gold,v_agent_workflows,event_count,bigint,64,YES,
gold,v_agent_workflows,latest_sharpe,numeric,"",YES,
gold,v_agent_workflows,workflow_created,timestamp without time zone,"",YES,
gold,v_agent_workflows,workflow_updated,timestamp without time zone,"",YES,
gold,v_commodities_coverage,commodities_covered,bigint,64,YES,
gold,v_commodities_coverage,category,character varying,50,YES,
gold,v_commodities_coverage,total_price_records,bigint,64,YES,
gold,v_commodities_coverage,earliest_date,date,"",YES,
gold,v_commodities_coverage,latest_date,date,"",YES,
gold,v_commodities_coverage,last_updated,timestamp without time zone,"",YES,
gold,v_commodity_daily,id,integer,32,YES,
gold,v_commodity_daily,date,date,"",YES,
gold,v_commodity_daily,ticker,character varying,20,YES,
gold,v_commodity_daily,close_price,double precision,53,YES,
gold,v_commodity_daily,log_return,double precision,53,YES,
gold,v_commodity_daily,volume,bigint,64,YES,
gold,v_commodity_daily,us_10y_real_yield,double precision,53,YES,
gold,v_commodity_daily,dxy_close,double precision,53,YES,
gold,v_commodity_daily,inflation_breakeven,double precision,53,YES,
gold,v_commodity_daily,gold_silver_ratio,double precision,53,YES,
gold,v_commodity_daily,sp500_correlation,double precision,53,YES,
gold,v_commodity_daily,inventory_levels,double precision,53,YES,
gold,v_commodity_daily,etf_holdings_tonnes,double precision,53,YES,
gold,v_commodity_daily,cot_net_commercial,double precision,53,YES,
gold,v_commodity_daily,cot_net_speculator,double precision,53,YES,
gold,v_commodity_daily,rsi_14,double precision,53,YES,
gold,v_commodity_daily,macd_histogram,double precision,53,YES,
gold,v_commodity_daily,bollinger_width,double precision,53,YES,
gold,v_commodity_daily,seasonality_score,double precision,53,YES,
gold,v_commodity_daily,prophet_forecast,double precision,53,YES,
gold,v_commodity_daily,candlestick_pattern,character varying,100,YES,
gold,v_commodity_daily,candlestick_sentiment,double precision,53,YES,
gold,v_earnings_coverage,tickers_covered,bigint,64,YES,
gold,v_earnings_coverage,total_earnings_records,bigint,64,YES,
gold,v_earnings_coverage,earliest_date,date,"",YES,
gold,v_earnings_coverage,latest_date,date,"",YES,
gold,v_earnings_coverage,avg_surprise,numeric,"",YES,
gold,v_earnings_coverage,last_updated,timestamp without time zone,"",YES,
gold,v_etl_pipeline_health,pipeline,text,"",YES,
gold,v_etl_pipeline_health,unified_prices_last,date,"",YES,
gold,v_etl_pipeline_health,earnings_last,date,"",YES,
gold,v_etl_pipeline_health,fred_last,date,"",YES,
gold,v_etl_pipeline_health,binance_last,date,"",YES,
gold,v_etl_pipeline_health,ibkr_positions_last,date,"",YES,
gold,v_etl_pipeline_health,ibkr_account_last,date,"",YES,
gold,v_etl_pipeline_health,yf_prices_last,date,"",YES,
gold,v_etl_pipeline_health,commodity_futures_last,date,"",YES,
gold,v_etl_pipeline_health,institutional_holdings_last,date,"",YES,
gold,v_etl_pipeline_health,regime_features_last,date,"",YES,
gold,v_etl_pipeline_health,regime_label_last,date,"",YES,
gold,v_etl_pipeline_health,cot_last,date,"",YES,
